Sample Name,WGS84-long,WGS84-lat,Elevation(m),Rock Type,Sample Description,Sample Age,Uncertainty (+),Uncertainty (-),Age Interpretation,Isotopic System,Mineral Analyzed,Method,Lab,Primary Reference,Authors
GA 79-67,-126.0932359,57.68728004,,Plutonic,"Granitic gneiss, locally with K-spar augen",53.3,1.4,1.4,Cooling 280°C,K/Ar,Biotite,unkown,Geological Survey of Canada,"Geological Survey of Canada, Paper 82-2","Stevens, R.D., Delabio, R.N. and Lachance, G.R."
GA 79-81,-129.5058904,58.71644265,,Plutonic,Pink weathering hornblende quartz monzonite,137,12,12,Cooling 500°C,K/Ar,Hornblende,unkown,Geological Survey of Canada,"Geological Survey of Canada, Paper 82-2","Stevens, R.D., Delabio, R.N. and Lachance, G.R."
GA 79-81,-129.5058904,58.71644265,,Plutonic,Pink weathering hornblende quartz monzonite,137,12,12,Cooling 500°C,K/Ar,Hornblende,unkown,Geological Survey of Canada,"Geological Survey of Canada, Paper 82-2","Stevens, R.D., Delabio, R.N. and Lachance, G.R."
GA79-102B,-129.6517539,58.5831232,,Plutonic,Leuco medium grained miarolitic biotite granite,78.4,1.7,1.7,Cooling 280°C,K/Ar,Biotite,unkown,Geological Survey of Canada,"Geological Survey of Canada, Paper 82-2","Stevens, R.D., Delabio, R.N. and Lachance, G.R."
GA79-103,-130.4393264,58.44978382,,Plutonic,Leuco medium grained biotite-hornblende quartz monzonite,73.5,4.2,4.2,Cooling 500°C,K/Ar,Hornblende,unkown,Geological Survey of Canada,"Geological Survey of Canada, Paper 82-2","Stevens, R.D., Delabio, R.N. and Lachance, G.R."
GA79-67b,-126.376551,57.92810817,,Metamorphic,Kyanite-staurolite-garnet-mica schist,44.9,2,2,Cooling 375°C,K/Ar,Muscovite,unkown,Geological Survey of Canada,"Geological Survey of Canada, Paper 82-2","Stevens, R.D., Delabio, R.N. and Lachance, G.R."
GA79-67b,-126.376551,57.92810817,,Metamorphic,Kyanite-staurolite-garnet-mica schist,40,1.9,1.9,Cooling 375°C,K/Ar,Muscovite,unkown,Geological Survey of Canada,"Geological Survey of Canada, Paper 82-2","Stevens, R.D., Delabio, R.N. and Lachance, G.R."
SE 331973,-131.0852811,57.99982492,,Plutonic,Pyroxenite,202,7,7,Cooling 280°C,K/Ar,Biotite,unkown,Geological Survey of Canada,"Geological Survey of Canada, Paper 82-2","Stevens, R.D., Delabio, R.N. and Lachance, G.R."
WJ-62-74,-129.96838,59.53309619,,Metamorphic,"amphibolite, weakly foliated",251.9,80,80,Igneous cooling age,K/Ar,Whole rock,unkown,Geological Survey of Canada,"Geological Survey of Canada, Paper 65-17","Wanless, R.K., Stevens, R.D., Lachance, G.R. and Rimsaite, J.Y.H."
IB 65-127B,-125.5851,56.43318787,,Plutonic,"bi-hb peridotite, unsheared, trace alteration of olivine",156.3,15,15,Cooling 500°C,K/Ar,Hornblende,unkown,Geological Survey of Canada,"Geological Survey of Canada, Paper 67-2A","Wanless, R.K., Stevens, R.D., Lachance, G.R. and Edmonds, C.M."
IB 65-127B,-125.5851,56.43318787,,Plutonic,"bi-hb peridotite, unsheared, trace alteration of olivine",167.5,9,9,Cooling 280°C,K/Ar,Biotite,unkown,Geological Survey of Canada,"Geological Survey of Canada, Paper 67-2A","Wanless, R.K., Stevens, R.D., Lachance, G.R. and Edmonds, C.M."
Y-10RA-1,-130.8184173,59.23309785,,Plutonic,"granite (miarolitic), hornblende",80.7,11,11,Cooling 500°C,K/Ar,Hornblende,unkown,Geological Survey of Canada,"Geological Survey of Canada, Paper 67-2A","Wanless, R.K., Stevens, R.D., Lachance, G.R. and Edmonds, C.M."
Y-6RA-1,-131.4851157,59.26640417,,Plutonic,"qz diorite, hornblende",149.8,17,17,Cooling 500°C,K/Ar,Hornblende,unkown,Geological Survey of Canada,"Geological Survey of Canada, Paper 67-2A","Wanless, R.K., Stevens, R.D., Lachance, G.R. and Edmonds, C.M."
Y-6RA-1,-131.4851157,59.26640417,,Plutonic,"qz diorite, hornblende",73.9,5,5,Cooling 280°C,K/Ar,Biotite,unkown,Geological Survey of Canada,"Geological Survey of Canada, Paper 67-2A","Wanless, R.K., Stevens, R.D., Lachance, G.R. and Edmonds, C.M."
BU 66J-51-39,-131.7351063,59.37473623,,Plutonic,"qz diorite, altered, biotite - hornblende;",132,6,6,Cooling 500°C,K/Ar,Hornblende,unkown,Geological Survey of Canada,"Geological Survey of Canada, Paper 69-2A","Wanless, R.K., Stevens, R.D., Lachance, G.R. and Delabio, R.N."
BU 66J-51-39,-131.7351063,59.37473623,,Plutonic,"qz diorite, altered, biotite - hornblende;",57,3,3,Cooling 280°C,K/Ar,Biotite,unkown,Geological Survey of Canada,"Geological Survey of Canada, Paper 69-2A","Wanless, R.K., Stevens, R.D., Lachance, G.R. and Delabio, R.N."
BV 66J-51-27,-131.6767803,59.39556961,,Plutonic,"qz diorite, biotite - hornblende;",46.8,2,2,Cooling 280°C,K/Ar,Biotite,unkown,Geological Survey of Canada,"Geological Survey of Canada, Paper 69-2A","Wanless, R.K., Stevens, R.D., Lachance, G.R. and Delabio, R.N."
BV 66J-51-27,-131.6767803,59.39556961,,Plutonic,"qz diorite, biotite - hornblende;",48.5,4,4,Cooling 500°C,K/Ar,Hornblende,unkown,Geological Survey of Canada,"Geological Survey of Canada, Paper 69-2A","Wanless, R.K., Stevens, R.D., Lachance, G.R. and Delabio, R.N."
GA 67-87-1,-130.343401,59.64976103,,Plutonic,"granite - qz monzonite, muscovite;",60.4,3,3,Cooling 375°C,K/Ar,Muscovite,unkown,Geological Survey of Canada,"Geological Survey of Canada, Paper 69-2A","Wanless, R.K., Stevens, R.D., Lachance, G.R. and Delabio, R.N."
GA 67-93,-130.3934008,59.22477319,,Plutonic,"biotite granite, undeformed;",79,4,4,Cooling 280°C,K/Ar,Biotite,unkown,Geological Survey of Canada,"Geological Survey of Canada, Paper 69-2A","Wanless, R.K., Stevens, R.D., Lachance, G.R. and Delabio, R.N."
GAC 67-28A,-130.4600484,59.64976267,,Metamorphic,"pegmatite, in shear zone, + fluorite;",55.3,3,3,Cooling 375°C,K/Ar,Muscovite,unkown,Geological Survey of Canada,"Geological Survey of Canada, Paper 69-2A","Wanless, R.K., Stevens, R.D., Lachance, G.R. and Delabio, R.N."
GAD 67-102-3,-129.8684343,58.81641298,,Plutonic,"granite, fresh, biotite quartz monzonite",107.3,5,5,Cooling 280°C,K/Ar,Biotite,unkown,Geological Survey of Canada,"Geological Survey of Canada, Paper 69-2A","Wanless, R.K., Stevens, R.D., Lachance, G.R. and Delabio, R.N."
GAD 67-84-1,-130.8933981,59.61642175,,Plutonic,"qz monzonite, biotite - hornblende;",186.6,9,9,Cooling 500°C,K/Ar,Hornblende,unkown,Geological Survey of Canada,"Geological Survey of Canada, Paper 69-2A","Wanless, R.K., Stevens, R.D., Lachance, G.R. and Delabio, R.N."
GAD 67-84-1,-130.8933981,59.61642175,,Plutonic,"qz monzonite, biotite - hornblende;",186.6,8,8,Cooling 280°C,K/Ar,Biotite,unkown,Geological Survey of Canada,"Geological Survey of Canada, Paper 69-2A","Wanless, R.K., Stevens, R.D., Lachance, G.R. and Delabio, R.N."
TO 66-161B,-131.4533926,59.73056872,,Plutonic,"qz monzonite, biotite, hornblende;",185,14,14,Cooling 500°C,K/Ar,Hornblende,unkown,Geological Survey of Canada,"Geological Survey of Canada, Paper 69-2A","Wanless, R.K., Stevens, R.D., Lachance, G.R. and Delabio, R.N."
TO 66-161B,-131.4533926,59.73056872,,Plutonic,"qz monzonite, biotite, hornblende;",169.1,8,8,Cooling 280°C,K/Ar,Biotite,unkown,Geological Survey of Canada,"Geological Survey of Canada, Paper 69-2A","Wanless, R.K., Stevens, R.D., Lachance, G.R. and Delabio, R.N."
TO 66-162,-130.735043,59.99975543,,Plutonic,granitic augen gneiss;,107.3,5,5,Cooling 375°C,K/Ar,Muscovite,unkown,Geological Survey of Canada,"Geological Survey of Canada, Paper 69-2A","Wanless, R.K., Stevens, R.D., Lachance, G.R. and Delabio, R.N."
TO 66-162A,-130.7517128,59.87474725,,Plutonic,"qz diorite, plag strongly altered, biotite - hornblende;",162.7,10,10,Cooling 500°C,K/Ar,Hornblende,unkown,Geological Survey of Canada,"Geological Survey of Canada, Paper 69-2A","Wanless, R.K., Stevens, R.D., Lachance, G.R. and Delabio, R.N."
Y-11RA-1,-130.7184143,59.16644348,,Plutonic,"granite, biotite",94,5,5,Cooling 280°C,K/Ar,Biotite,unkown,Geological Survey of Canada,"Geological Survey of Canada, Paper 69-2A","Wanless, R.K., Stevens, R.D., Lachance, G.R. and Delabio, R.N."
E-69-39-04C,-127.6684313,57.31651309,,Volcanic,"tuff, partly welded",50.2,5,5,Igneous cooling age,K/Ar,Whole rock,unkown,Geological Survey of Canada,"Geological Survey of Canada, Paper 71-2","Wanless, R.K., Stevens, R.D., Lachance, G.R. and Delabio, R.N."
E-69-42-09,-126.9351348,56.89983651,,Volcanic,"tuff, partly welded",53.6,6,6,Igneous cooling age,K/Ar,Whole rock,unkown,Geological Survey of Canada,"Geological Survey of Canada, Paper 71-2","Wanless, R.K., Stevens, R.D., Lachance, G.R. and Delabio, R.N."
GA 2_9_61-2A,-129.8685197,58.14148067,,Plutonic,"Granite, hornblende - pyroxene - biotite - quartz monzonite",170.7,8,8,Cooling 500°C,K/Ar,Hornblende,unkown,Geological Survey of Canada,"Geological Survey of Canada, Paper 71-2","Wanless, R.K., Stevens, R.D., Lachance, G.R. and Delabio, R.N."
GA 2_9_61-2A,-129.8685197,58.14148067,,Plutonic,"Granite, hornblende - pyroxene - biotite - quartz monzonite",161.1,11,11,Cooling 500°C,K/Ar,Hornblende,unkown,Geological Survey of Canada,"Geological Survey of Canada, Paper 71-2","Wanless, R.K., Stevens, R.D., Lachance, G.R. and Delabio, R.N."
GA-1390,-129.8668417,58.159798,,Plutonic,"granodiorite, biotite, clinopyroxene, hornblende",151.4,8,8,Cooling 500°C,K/Ar,Hornblende,unkown,Geological Survey of Canada,"Geological Survey of Canada, Paper 71-2","Wanless, R.K., Stevens, R.D., Lachance, G.R. and Delabio, R.N."
GA-1390,-129.8668417,58.159798,,Plutonic,"granodiorite, biotite, clinopyroxene, hornblende",143.3,6,6,Cooling 280°C,K/Ar,Biotite,unkown,Geological Survey of Canada,"Geological Survey of Canada, Paper 71-2","Wanless, R.K., Stevens, R.D., Lachance, G.R. and Delabio, R.N."
GA-65-123D,-130.7600323,59.88308797,,Plutonic,"qz diorite, fresh, medium grained, hornblende;",188.2,10,10,Cooling 500°C,K/Ar,Hornblende,unkown,Geological Survey of Canada,"Geological Survey of Canada, Paper 71-2","Wanless, R.K., Stevens, R.D., Lachance, G.R. and Delabio, R.N."
GA-67-102A,-128.7267238,58.70809289,,Plutonic,qz monzonite,105.7,5,5,Cooling 280°C,K/Ar,Biotite,unkown,Geological Survey of Canada,"Geological Survey of Canada, Paper 71-2","Wanless, R.K., Stevens, R.D., Lachance, G.R. and Delabio, R.N."
GA-67-97,-130.2602001,58.25811372,,Plutonic,"qz monzonite, fresh",165.9,8,8,Cooling 500°C,K/Ar,Hornblende,unkown,Geological Survey of Canada,"Geological Survey of Canada, Paper 71-2","Wanless, R.K., Stevens, R.D., Lachance, G.R. and Delabio, R.N."
GA-67-97,-130.2602001,58.25811372,,Plutonic,"qz monzonite, fresh",145,7,7,Cooling 280°C,K/Ar,Biotite,unkown,Geological Survey of Canada,"Geological Survey of Canada, Paper 71-2","Wanless, R.K., Stevens, R.D., Lachance, G.R. and Delabio, R.N."
GA-67-98C,-129.793472,58.074778,,Plutonic,Hornblende diorite,222.6,11,11,Cooling 500°C,K/Ar,Hornblende,unkown,Geological Survey of Canada,"Geological Survey of Canada, Paper 71-2","Wanless, R.K., Stevens, R.D., Lachance, G.R. and Delabio, R.N."
GA-67-98C,-129.793472,58.074778,,Plutonic,Hornblende diorite,222.6,11,11,Cooling 500°C,K/Ar,Hornblende,unkown,Geological Survey of Canada,"Geological Survey of Canada, Paper 71-2","Wanless, R.K., Stevens, R.D., Lachance, G.R. and Delabio, R.N."
GAB-66-8B,-131.2184157,59.46641448,,Plutonic,"qz monzonite, biotite;",89,4,4,Cooling 280°C,K/Ar,Biotite,unkown,Geological Survey of Canada,"Geological Survey of Canada, Paper 71-2","Wanless, R.K., Stevens, R.D., Lachance, G.R. and Delabio, R.N."
GAD 67-132-1,-129.6435042,58.16645514,,Plutonic,"Monzonite, qz monzonite, biotite - hornblende",221.1,11,11,Cooling 500°C,K/Ar,Hornblende,unkown,Geological Survey of Canada,"Geological Survey of Canada, Paper 71-2","Wanless, R.K., Stevens, R.D., Lachance, G.R. and Delabio, R.N."
GAD 67-132-1,-129.6435042,58.16645514,,Plutonic,"Monzonite, qz monzonite, biotite - hornblende",218,11,11,Cooling 500°C,K/Ar,Hornblende,unkown,Geological Survey of Canada,"Geological Survey of Canada, Paper 71-2","Wanless, R.K., Stevens, R.D., Lachance, G.R. and Delabio, R.N."
GAD 67-132-2,-129.5018411,58.12478562,,Plutonic,"qz monzonite/granodiorite, biotite - augite - hornblende",167,9,9,Cooling 500°C,K/Ar,Hornblende,unkown,Geological Survey of Canada,"Geological Survey of Canada, Paper 71-2","Wanless, R.K., Stevens, R.D., Lachance, G.R. and Delabio, R.N."
GAD 67-132-2,-129.5018411,58.12478562,,Plutonic,"qz monzonite/granodiorite, biotite - augite - hornblende",167,7,7,Cooling 280°C,K/Ar,Biotite,unkown,Geological Survey of Canada,"Geological Survey of Canada, Paper 71-2","Wanless, R.K., Stevens, R.D., Lachance, G.R. and Delabio, R.N."
GAD 67-132-3,-129.368488,58.14310576,,Plutonic,qz monzonite,159,8,8,Cooling 500°C,K/Ar,Hornblende,unkown,Geological Survey of Canada,"Geological Survey of Canada, Paper 71-2","Wanless, R.K., Stevens, R.D., Lachance, G.R. and Delabio, R.N."
GA-MCM-68,-133.201836,59.36638098,,Plutonic,"qz diorite, biotite - hornblende;",60.4,18,18,Cooling 280°C,K/Ar,Biotite,unkown,Geological Survey of Canada,"Geological Survey of Canada, Paper 71-2","Wanless, R.K., Stevens, R.D., Lachance, G.R. and Delabio, R.N."
GA-Tach-68,-130.9351906,58.64146391,,Plutonic,"qz diorite, hornblende, biotite",113.9,28,28,Cooling 500°C,K/Ar,Hornblende,unkown,Geological Survey of Canada,"Geological Survey of Canada, Paper 71-2","Wanless, R.K., Stevens, R.D., Lachance, G.R. and Delabio, R.N."
GA-Tach-68,-130.9351906,58.64146391,,Plutonic,"qz diorite, hornblende, biotite",122.1,26,26,Cooling 500°C,K/Ar,Hornblende,unkown,Geological Survey of Canada,"Geological Survey of Canada, Paper 71-2","Wanless, R.K., Stevens, R.D., Lachance, G.R. and Delabio, R.N."
GA-Tach-68,-130.9351906,58.64146391,,Plutonic,"qz diorite, hornblende, biotite",140.1,6,6,Cooling 280°C,K/Ar,Biotite,unkown,Geological Survey of Canada,"Geological Survey of Canada, Paper 71-2","Wanless, R.K., Stevens, R.D., Lachance, G.R. and Delabio, R.N."
IB 67-198,-125.3600576,56.38319293,,Plutonic,"granite, strongly lineated, biotite, adamellite",48.5,3,3,Cooling 375°C,K/Ar,Muscovite,unkown,Geological Survey of Canada,"Geological Survey of Canada, Paper 71-2","Wanless, R.K., Stevens, R.D., Lachance, G.R. and Delabio, R.N."
IB 67-198,-125.3600576,56.38319293,,Plutonic,"granite, strongly lineated, biotite, adamellite",43.4,3,3,Cooling 280°C,K/Ar,Biotite,unkown,Geological Survey of Canada,"Geological Survey of Canada, Paper 71-2","Wanless, R.K., Stevens, R.D., Lachance, G.R. and Delabio, R.N."
IB 67-22,-125.6017651,56.5248391,,Metamorphic,"Schist, garnet-bi-qtz-musc.",132,6,6,Cooling 375°C,K/Ar,Muscovite,unkown,Geological Survey of Canada,"Geological Survey of Canada, Paper 71-2","Wanless, R.K., Stevens, R.D., Lachance, G.R. and Delabio, R.N."
IB 67-22,-125.6017651,56.5248391,,Metamorphic,"Schist, garnet-bi-qtz-musc.",127.1,6,6,Cooling 280°C,K/Ar,Biotite,unkown,Geological Survey of Canada,"Geological Survey of Canada, Paper 71-2","Wanless, R.K., Stevens, R.D., Lachance, G.R. and Delabio, R.N."
IB 67-7,-125.8184482,56.33869454,,Plutonic,"Granite, lightly altered, biotite granodiorite",125.4,6,6,Cooling 280°C,K/Ar,Biotite,unkown,Geological Survey of Canada,"Geological Survey of Canada, Paper 71-2","Wanless, R.K., Stevens, R.D., Lachance, G.R. and Delabio, R.N."
TO 66-106,-131.6767805,59.29973699,,Plutonic,"qz diorite, hornblende;",181.8,9,9,Cooling 500°C,K/Ar,Hornblende,unkown,Geological Survey of Canada,"Geological Survey of Canada, Paper 71-2","Wanless, R.K., Stevens, R.D., Lachance, G.R. and Delabio, R.N."
Y-8RA-1-65,-131.1017595,59.19975817,,Plutonic,granite - miarolitic,75.6,4,4,Cooling 500°C,K/Ar,Hornblende,unkown,Geological Survey of Canada,"Geological Survey of Canada, Paper 71-2","Wanless, R.K., Stevens, R.D., Lachance, G.R. and Delabio, R.N."
70-21-1B,-124.2066113,56.03325114,,Sedimentary,Sandstone,118.9,5,5,Cooling 375°C,K/Ar,Muscovite,unkown,Geological Survey of Canada,"Geological Survey of Canada, Paper 73-2","Wanless, R.K., Stevens, R.D., Lachance, G.R. and Delabio, R.N."
GA 70-2A,-124.4849525,56.05825107,,Plutonic,Pegmatite,46.8,4,4,Cooling 375°C,K/Ar,Muscovite,unkown,Geological Survey of Canada,"Geological Survey of Canada, Paper 73-2","Wanless, R.K., Stevens, R.D., Lachance, G.R. and Delabio, R.N."
GA 70-44,-124.7350205,56.48323133,,Plutonic,"Pegmatite, qtz-fsp-musc.",50.2,4,4,Cooling 375°C,K/Ar,Muscovite,unkown,Geological Survey of Canada,"Geological Survey of Canada, Paper 73-2","Wanless, R.K., Stevens, R.D., Lachance, G.R. and Delabio, R.N."
GA-71-41b,-125.7849707,57.44980211,,Sedimentary,"qz monzonite boulders, muscovite",97.4,3.5,3.5,Cooling 375°C,K/Ar,Muscovite,unkown,Geological Survey of Canada,"Geological Survey of Canada, Paper 74-2","Wanless, R.K., Stevens, R.D., Lachance, G.R. and Delabio, R.N."
GA-71-41b,-125.7849707,57.44980211,,Sedimentary,"qz monzonite boulders, muscovite",107.3,4,4,Cooling 375°C,K/Ar,Muscovite,unkown,Geological Survey of Canada,"Geological Survey of Canada, Paper 74-2","Wanless, R.K., Stevens, R.D., Lachance, G.R. and Delabio, R.N."
GA-71-92A,-125.7849864,57.41646776,,Sedimentary,Lamprophyre (minette),50.2,2.3,2.3,Cooling 280°C,K/Ar,Biotite,unkown,Geological Survey of Canada,"Geological Survey of Canada, Paper 74-2","Wanless, R.K., Stevens, R.D., Lachance, G.R. and Delabio, R.N."
GACa 70-143-2,-124.6516626,56.36656468,,Metamorphic,Schistose amphibolite,55.3,3,3,Cooling 500°C,K/Ar,Hornblende,unkown,Geological Survey of Canada,"Geological Survey of Canada, Paper 74-2","Wanless, R.K., Stevens, R.D., Lachance, G.R. and Delabio, R.N."
GACa 70-143-2,-124.6516626,56.36656468,,Metamorphic,Schistose amphibolite,55.1,2.4,2.4,Cooling 500°C,K/Ar,Hornblende,unkown,Geological Survey of Canada,"Geological Survey of Canada, Paper 74-2","Wanless, R.K., Stevens, R.D., Lachance, G.R. and Delabio, R.N."
GACa 70-143-2,-124.6516626,56.36656468,,Metamorphic,Schistose amphibolite,41.6,2.2,2.2,Cooling 280°C,K/Ar,Biotite,unkown,Geological Survey of Canada,"Geological Survey of Canada, Paper 74-2","Wanless, R.K., Stevens, R.D., Lachance, G.R. and Delabio, R.N."
GACa 70-143-3,-124.6516626,56.36656468,,Metamorphic,ga amphibolite,66.3,2.4,2.4,Cooling 500°C,K/Ar,Hornblende,unkown,Geological Survey of Canada,"Geological Survey of Canada, Paper 74-2","Wanless, R.K., Stevens, R.D., Lachance, G.R. and Delabio, R.N."
GACa 70-143-3,-124.6516626,56.36656468,,Metamorphic,ga amphibolite,66.5,2.2,2.2,Cooling 500°C,K/Ar,Hornblende,unkown,Geological Survey of Canada,"Geological Survey of Canada, Paper 74-2","Wanless, R.K., Stevens, R.D., Lachance, G.R. and Delabio, R.N."
GACa 70-144-2,-124.8016307,56.87487748,,Metamorphic,Schist/amphibolite,46.6,1.9,1.9,Cooling 500°C,K/Ar,Hornblende,unkown,Geological Survey of Canada,"Geological Survey of Canada, Paper 74-2","Wanless, R.K., Stevens, R.D., Lachance, G.R. and Delabio, R.N."
GACa 70-144-2,-124.8016307,56.87487748,,Metamorphic,Schist/amphibolite,49.2,2,2,Cooling 500°C,K/Ar,Hornblende,unkown,Geological Survey of Canada,"Geological Survey of Canada, Paper 74-2","Wanless, R.K., Stevens, R.D., Lachance, G.R. and Delabio, R.N."
GACa 70-144-2,-124.8016307,56.87487748,,Metamorphic,Schist/amphibolite,41.8,1.9,1.9,Cooling 280°C,K/Ar,Biotite,unkown,Geological Survey of Canada,"Geological Survey of Canada, Paper 74-2","Wanless, R.K., Stevens, R.D., Lachance, G.R. and Delabio, R.N."
GAD 71-48,-125.8683119,57.44980165,,Volcanic,Lamprophyre (minette),38.2,2.2,2.2,Cooling 280°C,K/Ar,Biotite,unkown,Geological Survey of Canada,"Geological Survey of Canada, Paper 74-2","Wanless, R.K., Stevens, R.D., Lachance, G.R. and Delabio, R.N."
GAD-71-47,-126.8015918,57.99977981,,Plutonic,"granodiorite, muscovite - biotite, megacrystic",89,3.3,3.3,Cooling 280°C,K/Ar,Biotite,unkown,Geological Survey of Canada,"Geological Survey of Canada, Paper 74-2","Wanless, R.K., Stevens, R.D., Lachance, G.R. and Delabio, R.N."
GAD-71-47,-126.8015918,57.99977981,,Plutonic,"granodiorite, muscovite - biotite, megacrystic",90.7,4.2,4.2,Cooling 375°C,K/Ar,Muscovite,unkown,Geological Survey of Canada,"Geological Survey of Canada, Paper 74-2","Wanless, R.K., Stevens, R.D., Lachance, G.R. and Delabio, R.N."
GA-72-TI,-128.7600633,58.5080844,,Plutonic,"granodiorite, weakly cataclastic foliated, fresh, porphyritic",100.5,3.7,3.7,Cooling 280°C,K/Ar,Biotite,unkown,Geological Survey of Canada,"Geological Survey of Canada, Paper 77-2","Wanless, R.K., Stevens, R.D., Lachance, G.R. and Delabio, R.N."
GA-72-TI,-128.7600633,58.5080844,,Plutonic,"granodiorite, weakly cataclastic foliated, fresh, porphyritic",109.3,5,5,Cooling 500°C,K/Ar,Hornblende,unkown,Geological Survey of Canada,"Geological Survey of Canada, Paper 77-2","Wanless, R.K., Stevens, R.D., Lachance, G.R. and Delabio, R.N."
